,Year,gdp_per_capita_current,gdp_per_capita_constant_2015,forest_area_hectares,forest_proportion,Flag,woodfuel_coniferous_m3,woodfuel_non_coniferous_m3,ISO3,rural_pop_percent,mean_temp
1317,2010,6554.43644,5862.376015,827.0,61.49,X,,700000.0,MNE,9.85,9.85
1318,2011,7182.738813,6045.910534,,,A,,700000.0,MNE,9.93,9.93
1319,2011,7182.738813,6045.910534,,,E,7000.0,,MNE,9.93,9.93
1320,2012,6451.882453,5873.318351,,,E,7000.0,700000.0,MNE,10.25,10.25
1321,2013,7052.675365,6085.002886,,,A,18000.0,,MNE,10.29,10.29
1322,2013,7052.675365,6085.002886,,,E,,700000.0,MNE,10.29,10.29
1323,2014,7275.942904,6211.463995,,,A,51000.0,,MNE,10.58,10.58
1324,2014,7275.942904,6211.463995,,,E,,700000.0,MNE,10.58,10.58
1325,2015,6455.083099,6455.083099,827.0,61.49,E,51000.0,,MNE,10.44,10.44
1326,2015,6455.083099,6455.083099,827.0,61.49,X,,732000.0,MNE,10.44,10.44
1327,2016,7011.517964,6686.942285,,,E,51000.0,732000.0,MNE,10.16,10.16
1328,2017,7831.795597,7049.022008,,,E,51000.0,732000.0,MNE,10.0,10.0
1329,2018,8942.820912,7458.907597,,,X,7853.0,112714.0,MNE,10.76,10.76
1330,2019,9060.822338,7814.349929,,,X,20115.0,288715.0,MNE,10.68,10.68
1331,2020,7863.870891,6658.838227,827.0,61.49,X,20669.0,296655.0,MNE,10.52,10.52
1332,2021,9705.407935,7578.298734,,,E,62023.0,124046.0,MNE,10.01,10.01
1333,2022,10149.360548,7922.165111,,,E,65851.0,127652.0,MNE,10.65,10.65
1334,2023,11884.641566,8172.878464,,,A,50253.0,307420.0,MNE,10.87,10.87
1335,2024,12645.228236,8356.380569,,,A,32528.0,159850.0,MNE,,
1336,1970,2928.36496,21161.389144,,,A,10000.0,7000.0,NLD,9.34,9.34
1337,1971,3380.076315,21816.624962,,,A,10000.0,5000.0,NLD,9.79,9.79
1338,1972,4106.102102,22138.171371,,,A,20000.0,10000.0,NLD,9.19,9.19
1339,1973,5379.524147,23225.536352,,,A,15000.0,5000.0,NLD,9.73,9.73
1340,1974,6312.34273,24024.841458,,,A,5000.0,5000.0,NLD,10.0,10.0
1341,1975,7367.830341,23842.750202,,,A,10000.0,30000.0,NLD,10.12,10.12
1342,1976,7976.583706,24791.074261,,,A,5000.0,19000.0,NLD,10.01,10.01
1343,1977,9262.877485,25118.04218,,,A,10000.0,21000.0,NLD,9.85,9.85
1344,1978,11260.239276,25546.326321,,,A,15000.0,45000.0,NLD,9.18,9.18
1345,1979,12806.814837,25884.312678,,,A,20000.0,50000.0,NLD,8.57,8.57
1346,1980,13800.081767,26513.485694,,,A,20000.0,65000.0,NLD,9.2,9.2
1347,1981,11525.160746,26121.281018,,,A,20000.0,65000.0,NLD,9.38,9.38
1348,1982,11072.65816,25669.018714,,,A,20000.0,70000.0,NLD,10.06,10.06
1349,1983,10673.540114,26085.703555,,,E,20000.0,70000.0,NLD,10.14,10.14
1350,1984,9964.92582,26761.853952,,,A,18000.0,60000.0,NLD,9.35,9.35
1351,1985,9908.474097,27308.568231,,,A,20000.0,70000.0,NLD,8.48,8.48
1352,1986,13753.304321,27901.664289,,,A,25000.0,85000.0,NLD,8.99,8.99
1353,1987,16665.657288,28250.35664,,,E,25000.0,85000.0,NLD,8.74,8.74
1354,1988,17691.033655,29023.485352,,,A,25000.0,,NLD,10.28,10.28
1355,1988,17691.033655,29023.485352,,,E,,85000.0,NLD,10.28,10.28
1356,1989,17338.106136,30113.059702,,,A,25000.0,85000.0,NLD,10.68,10.68
1357,1990,21209.418799,31143.619583,345.33,10.23,A,25000.0,120000.0,NLD,10.76,10.76
1358,1991,21641.274095,31641.743694,,,A,,102000.0,NLD,9.51,9.51
1359,1991,21641.274095,31641.743694,,,E,25000.0,,NLD,9.51,9.51
1360,1992,23795.355639,31925.21745,,,A,,136000.0,NLD,10.44,10.44
1361,1992,23795.355639,31925.21745,,,E,25000.0,,NLD,10.44,10.44
1362,1993,23006.720871,32089.489786,,,A,,150000.0,NLD,9.58,9.58
1363,1993,23006.720871,32089.489786,,,E,25000.0,,NLD,9.58,9.58
1364,1994,24519.693024,32835.439629,,,A,,155000.0,NLD,10.61,10.61
1365,1994,24519.693024,32835.439629,,,E,25000.0,,NLD,10.61,10.61
1366,1995,29100.653955,33685.467026,,,A,,138000.0,NLD,10.34,10.34
1367,1995,29100.653955,33685.467026,,,E,25000.0,,NLD,10.34,10.34
1368,1996,28859.084437,34670.656411,,,A,0.0,123000.0,NLD,8.44,8.44
1369,1997,26551.371416,35951.473725,,,A,0.0,123000.0,NLD,10.13,10.13
1370,1998,27713.394837,37376.427803,,,X,0.0,150000.0,NLD,10.25,10.25
1371,1999,28091.175995,38982.927094,,,X,0.0,162000.0,NLD,10.85,10.85
1372,2000,26007.568153,40327.920169,359.5,10.65,X,0.0,160000.0,NLD,10.83,10.83
1373,2001,26728.301583,40948.915994,,,X,0.0,136000.0,NLD,10.34,10.34
1374,2002,29195.019841,40784.066905,,,X,0.0,136000.0,NLD,10.74,10.74
1375,2003,35586.164151,40627.264064,,,X,50000.0,240000.0,NLD,10.47,10.47
1376,2004,40255.836923,41298.43589,,,X,50000.0,240000.0,NLD,10.37,10.37
1377,2005,41791.923922,42035.694674,,,X,50000.0,240000.0,NLD,10.61,10.61
1378,2006,44719.33043,43448.397327,,,X,50000.0,240000.0,NLD,11.1,11.1
1379,2007,51629.122816,45034.097312,,,X,50000.0,240000.0,NLD,11.15,11.15
1380,2008,57714.446931,45804.788946,,,X,50000.0,240000.0,NLD,10.54,10.54
1381,2009,52681.989981,43896.100132,,,X,50000.0,240000.0,NLD,10.47,10.47
1382,2010,50828.992763,44244.291669,373.48,11.07,A,50000.0,240000.0,NLD,9.02,9.02
1383,2011,54188.929593,44815.597753,,,A,50000.0,240000.0,NLD,10.82,10.82
1384,2012,49995.822813,44209.092931,,,A,50000.0,240000.0,NLD,10.21,10.21
1385,2013,52098.087866,44060.617953,,,A,50000.0,240000.0,NLD,9.75,9.75
1386,2014,52939.037971,44605.453387,,,A,71000.0,286000.0,NLD,11.6,11.6
1387,2015,45345.416539,45345.416539,364.83,10.84,A,140000.0,1257000.0,NLD,10.81,10.81
1388,2016,46334.099033,46182.161967,,,A,411000.0,1890000.0,NLD,10.67,10.67
1389,2017,48987.318079,47163.340525,,,A,420000.0,1912000.0,NLD,10.9,10.9
1390,2018,53367.698957,47935.440649,,,A,434000.0,1944000.0,NLD,11.34,11.34
1391,2019,52966.650595,48713.006868,,,A,423300.0,1902400.0,NLD,11.2,11.2
1392,2020,52876.060859,46565.352305,367.08,10.9,A,417020.0,1886500.0,NLD,11.59,11.59
1393,2021,59472.002875,49226.282558,,,A,450806.0,1911472.0,NLD,10.39,10.39
1394,2022,58451.529795,51189.220775,,,A,459438.0,1901984.0,NLD,11.57,11.57
1395,2023,63803.219136,50694.78938,,,A,404298.0,1825394.0,NLD,11.67,11.67
1396,2024,67341.123109,50808.897867,,,I,404298.0,1825394.0,NLD,,
1397,1970,3306.594177,26738.710723,,,A,238000.0,529000.0,NOR,0.79,0.79
1398,1971,3736.621082,28057.342886,,,A,210000.0,520000.0,NOR,1.27,1.27
1399,1972,4413.649921,29326.360879,,,A,202000.0,504000.0,NOR,2.17,2.17
1400,1973,5689.583209,30441.422416,,,A,175000.0,367000.0,NOR,1.4,1.4
1401,1974,6811.480344,31439.427384,,,A,172000.0,359000.0,NOR,2.44,2.44
1402,1975,8204.278627,32814.485806,,,A,167000.0,347000.0,NOR,2.32,2.32
1403,1976,8927.024696,34563.489217,,,A,163000.0,340000.0,NOR,1.01,1.01
1404,1977,10265.977216,35849.833897,,,A,159000.0,337000.0,NOR,1.07,1.07
1405,1978,11462.696862,37095.591015,,,A,161000.0,345000.0,NOR,0.8,0.8
1406,1979,13046.677561,38586.148432,,,A,173000.0,373000.0,NOR,0.6,0.6
1407,1980,15772.224776,40217.910596,,,A,186000.0,409000.0,NOR,1.12,1.12
1408,1981,15512.599591,40720.517753,,,A,242000.0,524000.0,NOR,0.5,0.5
1409,1982,15225.003984,40666.909158,,,A,248000.0,551000.0,NOR,1.93,1.93
1410,1983,14927.934608,42143.321736,,,E,248000.0,551000.0,NOR,2.1,2.1
1411,1984,14990.022122,44568.371842,,,E,248000.0,551000.0,NOR,2.15,2.15
1412,1985,15753.933667,46902.640157,,,A,251000.0,626000.0,NOR,0.34,0.34
1413,1986,18883.586881,48624.568987,,,A,252000.0,656000.0,NOR,1.08,1.08
1414,1987,22506.464694,49245.915911,,,A,262000.0,657000.0,NOR,0.7,0.7
1415,1988,24207.449765,48856.02612,,,A,269000.0,667000.0,NOR,1.93,1.93
1416,1989,24281.061472,49159.564053,,,A,,649000.0,NOR,3.09,3.09
1417,1989,24281.061472,49159.564053,,,E,269000.0,,NOR,3.09,3.09
1418,1990,28243.016478,49937.850195,12216.87,40.15,A,262000.0,657000.0,NOR,3.27,3.27
1419,1991,28597.480309,51234.352518,,,A,264000.0,670000.0,NOR,2.4,2.4
1420,1992,30524.981513,52760.674639,,,E,264000.0,670000.0,NOR,2.55,2.55
1421,1993,27964.41954,53939.635006,,,A,109000.0,348000.0,NOR,1.75,1.75
1422,1994,29316.862008,56344.907496,,,A,117000.0,353000.0,NOR,1.81,1.81
1423,1995,34877.475065,58383.104804,,,E,117000.0,353000.0,NOR,1.95,1.95
1424,1996,37323.642513,61008.685866,,,A,116000.0,351000.0,NOR,1.35,1.35
1425,1997,36630.444356,63884.949144,,,A,74000.0,225000.0,NOR,2.53,2.53
1426,1998,34804.66089,65200.167979,,,A,129700.0,372100.0,NOR,1.81,1.81
1427,1999,36394.452702,66096.601964,,,A,195000.0,522000.0,NOR,2.43,2.43
1428,2000,38178.906274,67848.107621,12198.48,40.09,A,185311.0,493164.0,NOR,3.16,3.16
1429,2001,38602.898321,68900.961784,,,A,411120.0,700680.0,NOR,1.92,1.92
1430,2002,43172.051031,69475.203494,,,X,441358.0,747344.0,NOR,2.67,2.67
1431,2003,50252.259116,69722.153173,,,X,511000.0,798000.0,NOR,2.81,2.81
1432,2004,57770.519737,72093.616065,,,X,687000.0,742000.0,NOR,2.94,2.94
1433,2005,67049.592385,73526.910816,,,X,462957.0,714263.0,NOR,3.17,3.17
1434,2006,74437.035556,74732.670961,,,X,849479.0,1661545.0,NOR,3.47,3.47
1435,2007,85505.350421,76118.018102,,,X,762112.0,1490657.0,NOR,2.99,2.99
1436,2008,97505.810634,75536.970227,,,X,762112.0,1490657.0,NOR,2.94,2.94
1437,2009,80348.866374,73142.875103,,,X,762111.0,1490657.0,NOR,2.6,2.6
1438,2010,88164.831507,72805.735807,12149.29,39.93,A,772032.0,1348620.0,NOR,0.69,0.69
1439,2011,101224.265868,72662.435824,,,A,588963.0,1195774.0,NOR,3.47,3.47
1440,2012,102178.270881,73663.373918,,,A,588963.0,1195774.0,NOR,1.95,1.95
1441,2013,103543.617501,73508.657141,,,A,876797.0,1702017.0,NOR,2.79,2.79
1442,2014,97663.596401,74177.970262,,,A,876797.0,1702017.0,NOR,3.85,3.85
1443,2015,74793.186876,74793.186876,12132.98,39.89,A,618042.0,1099751.0,NOR,3.45,3.45
1444,2016,70847.546224,74996.519308,,,E,620000.0,1104000.0,NOR,3.21,3.21
1445,2017,76134.226179,76249.803056,,,E,616000.0,1112000.0,NOR,2.77,2.77
1446,2018,82795.391141,76375.974956,,,E,586373.0,1074910.0,NOR,3.12,3.12
1447,2019,76432.954299,76714.661195,,,E,544816.0,984915.0,NOR,2.82,2.82
1448,2020,68342.578024,75290.026106,12120.81,39.86,E,542633.0,965568.0,NOR,3.96,3.96
1449,2021,93076.842192,77816.013661,,,E,613536.0,1091733.0,NOR,2.57,2.57
1450,2022,108804.941029,79439.363947,,,E,613536.0,1091733.0,NOR,3.31,3.31
1451,2023,87931.896897,78918.437953,,,E,1160067.0,1386199.0,NOR,2.49,2.49
1452,2024,87165.488326,79745.377621,,,E,1154245.0,1264062.0,NOR,,
1453,1970,8689.166705,3531.666269,,,A,850000.0,915000.0,POL,7.11,7.11
1454,1971,9553.474813,3767.07406,,,A,906000.0,984000.0,POL,8.21,8.21
1455,1972,10476.048144,3910.999581,,,A,1106000.0,965000.0,POL,7.82,7.82
1456,1973,12292.517138,4038.941983,,,A,896000.0,866000.0,POL,7.89,7.89
1457,1974,13666.035389,4286.382637,,,A,779000.0,858000.0,POL,8.28,8.28
1458,1975,14412.963544,4498.008997,,,A,763000.0,853000.0,POL,8.95,8.95
1459,1976,15912.862069,4807.480695,,,A,748000.0,944000.0,POL,7.11,7.11
1460,1977,17479.651342,5098.812289,,,A,769000.0,865000.0,POL,8.03,8.03
1461,1978,1962.257085,5327.133292,,,A,691000.0,774000.0,POL,7.12,7.12
1462,1979,2177.029172,5482.767197,,,A,732000.0,704000.0,POL,7.25,7.25
1463,1980,1661.426355,5106.265438,,,A,1498500.0,1007000.0,POL,6.53,6.53
1464,1981,1560.334414,4555.566684,,,A,2258000.0,1314000.0,POL,7.79,7.79
1465,1982,1878.167365,4298.586849,,,A,2112000.0,1067000.0,POL,8.37,8.37
1466,1983,2152.353782,4495.538781,,,A,2217000.0,932000.0,POL,8.98,8.98
1467,1984,2135.866586,4706.385583,,,A,2527000.0,979000.0,POL,7.76,7.76
1468,1985,1971.280216,4838.898163,,,A,2628000.0,1169500.0,POL,6.72,6.72
1469,1986,2038.298933,5009.457051,,,A,3274000.0,1627000.0,POL,7.5,7.5
1470,1987,1752.728735,5078.639052,,,A,2717000.0,1550000.0,POL,6.5,6.5
1471,1988,1879.875534,5267.24858,,,A,2128500.0,1587500.0,POL,8.28,8.28
1472,1989,2238.675633,5258.976402,,,A,1585500.0,1274500.0,POL,9.35,9.35
1473,1990,1742.267214,5165.574424,8882.0,29.0,A,1468000.0,1176000.0,POL,9.12,9.12
1474,1991,2253.522697,4790.905942,,,A,1734000.0,1628000.0,POL,7.85,7.85
1475,1992,2480.369407,4901.030584,,,A,2037000.0,1845000.0,POL,8.65,8.65
1476,1993,2524.588377,5076.11555,,,A,1816500.0,1584500.0,POL,7.82,7.82
1477,1994,2904.472029,5337.894146,,,A,1560500.0,1480500.0,POL,8.92,8.92
1478,1995,3723.178608,5705.947978,,,A,1142500.0,1156500.0,POL,8.22,8.22
1479,1996,4192.296761,6054.529479,,,A,1195000.0,1247500.0,POL,6.67,6.67
1480,1997,4169.518322,6441.354979,,,A,1224900.0,1320500.0,POL,7.96,7.96
1481,1998,4573.403783,6742.894889,,,A,1006300.0,1239800.0,POL,8.32,8.32
1482,1999,4458.46532,7066.896234,,,A,1061900.0,1301600.0,POL,9.04,9.04
1483,2000,4520.70688,7401.684762,9059.0,29.58,A,1194100.0,1270300.0,POL,9.58,9.58
1484,2001,5015.332246,7495.101906,,,A,1219500.0,1373600.0,POL,8.32,8.32
1485,2002,5223.581985,7641.184174,,,A,1640000.0,1571000.0,POL,9.19,9.19
1486,2003,5720.970296,7915.770862,,,X,1922000.0,1710000.0,POL,8.38,8.38
1487,2004,6714.303952,8326.582819,,,X,1749000.0,1647000.0,POL,8.36,8.36
1488,2005,8052.587074,8607.839146,,,X,1671500.0,1741700.0,POL,8.41,8.41
1489,2006,9085.552686,9154.483521,,,X,1748000.0,1869200.0,POL,8.78,8.78
1490,2007,11302.219198,9786.412469,,,X,1789668.0,1683936.0,POL,9.42,9.42
1491,2008,14096.575593,10222.018361,,,X,1906692.0,1897142.0,POL,9.45,9.45
1492,2009,11601.750463,10487.61146,,,X,2072960.0,2080956.0,POL,8.61,8.61
1493,2010,12550.392944,10793.485827,9329.0,30.46,A,2068304.0,2056112.0,POL,7.58,7.58
1494,2011,13814.900192,11327.048252,,,A,2460242.0,2519533.0,POL,8.98,8.98
1495,2012,13024.221565,11486.496701,,,A,2587195.0,2455946.0,POL,8.55,8.55
1496,2013,13543.906944,11561.647201,,,X,2651508.0,2492286.0,POL,8.57,8.57
1497,2014,14167.845904,12013.085703,,,X,2674216.0,2510652.0,POL,9.69,9.69
1498,2015,12545.083872,12545.083872,9420.0,30.77,E,2694000.0,2803000.0,POL,9.87,9.87
1499,2016,12368.510214,12926.377355,,,A,2570698.0,2724445.0,POL,9.24,9.24
1500,2017,13811.456015,13595.354829,,,E,2607537.0,2640676.0,POL,9.03,9.03
1501,2018,15549.164278,14449.747826,,,E,2685746.0,2672760.0,POL,9.93,9.93
1502,2019,15766.378673,15117.615346,,,E,2504929.0,2563973.0,POL,10.32,10.32
1503,2020,15873.674974,14831.176132,9464.2,30.92,E,2297226.0,2416078.0,POL,10.03,10.03
1504,2021,18116.844596,15913.050337,,,E,2189028.0,2330320.0,POL,8.68,8.68
1505,2022,18121.507857,16598.624846,,,A,3626741.0,3331188.0,POL,9.58,9.58
1506,2023,20875.67951,16459.964665,,,A,3575025.0,3402220.0,POL,10.17,10.17
1507,2024,23639.223621,17039.46261,,,A,2870000.0,3139000.0,POL,,
1508,1970,935.228698,7679.41328,,,A,500000.0,300000.0,PRT,14.54,14.54
1509,1971,1059.711427,8173.545452,,,A,400000.0,250000.0,PRT,13.89,13.89
1510,1972,1274.517232,8698.503594,,,A,400000.0,250000.0,PRT,13.56,13.56
1511,1973,1688.387168,9539.008899,,,A,300000.0,200000.0,PRT,14.42,14.42
1512,1974,1932.57088,9520.290859,,,A,300000.0,200000.0,PRT,14.18,14.18
1513,1975,2107.771874,8984.275254,,,A,300000.0,200000.0,PRT,14.13,14.13
1514,1976,2184.177808,9472.217572,,,A,300000.0,300000.0,PRT,14.34,14.34
1515,1977,2271.284082,9867.34313,,,A,350000.0,250000.0,PRT,14.14,14.14
1516,1978,2458.255676,10019.691674,,,A,100000.0,400000.0,PRT,12.9,12.9
1517,1979,2754.713675,10467.594741,,,A,100000.0,400000.0,PRT,14.41,14.41
1518,1980,3369.174175,10835.496748,,,A,100000.0,400000.0,PRT,14.56,14.56
1519,1981,3250.605144,10928.044144,,,A,100000.0,400000.0,PRT,15.26,15.26
1520,1982,3087.940734,11106.9204,,,A,100000.0,400000.0,PRT,14.75,14.75
1521,1983,2744.639375,11043.656601,,,E,100000.0,400000.0,PRT,14.72,14.72
1522,1984,2532.742123,10801.607168,,,E,100000.0,400000.0,PRT,14.35,14.35
1523,1985,2717.079542,11079.737244,,,E,100000.0,400000.0,PRT,14.95,14.95
1524,1986,3877.083167,11522.812135,,,E,100000.0,400000.0,PRT,14.53,14.53
1525,1987,4817.205452,12247.221194,,,E,100000.0,400000.0,PRT,15.46,15.46
1526,1988,5631.833436,13161.012208,,,A,100000.0,,PRT,14.85,14.85
1527,1988,5631.833436,13161.012208,,,E,,400000.0,PRT,14.85,14.85
1528,1989,6058.587897,14013.167287,,,A,150000.0,350000.0,PRT,15.86,15.86
1529,1990,7880.08294,14584.042636,3438.42,37.58,A,150000.0,350000.0,PRT,15.45,15.45
1530,1991,8951.283029,15252.170637,,,A,164000.0,336000.0,PRT,15.09,15.09
1531,1992,10802.591055,15432.018845,,,A,185000.0,315000.0,PRT,14.82,14.82
1532,1993,9527.707105,15098.506543,,,A,185000.0,315000.0,PRT,14.2,14.2
1533,1994,9970.752718,15204.32082,,,E,185000.0,315000.0,PRT,15.05,15.05
1534,1995,11774.640181,15802.913672,,,E,185000.0,315000.0,PRT,16.22,16.22
1535,1996,12181.176096,16298.380894,,,A,,365000.0,PRT,15.04,15.04
1536,1996,12181.176096,16298.380894,,,E,185000.0,,PRT,15.04,15.04
1537,1997,11574.302861,16943.447891,,,A,,365000.0,PRT,15.95,15.95
1538,1997,11574.302861,16943.447891,,,E,185000.0,,PRT,15.95,15.95
1539,1998,12200.590581,17672.479722,,,X,200000.0,400000.0,PRT,15.41,15.41
1540,1999,12478.902506,18263.375578,,,X,200000.0,400000.0,PRT,14.95,14.95
1541,2000,11533.874764,18834.344895,3348.57,36.6,X,200000.0,400000.0,PRT,15.09,15.09
1542,2001,11744.282031,19068.542289,,,X,200000.0,400000.0,PRT,15.17,15.17
1543,2002,12944.87621,19107.189252,,,X,200000.0,400000.0,PRT,15.21,15.21
1544,2003,15804.697091,18854.790636,,,X,200000.0,400000.0,PRT,15.53,15.53
1545,2004,18068.431393,19142.364372,,,X,200000.0,400000.0,PRT,15.19,15.19
1546,2005,18780.729199,19252.331315,,,X,200000.0,400000.0,PRT,15.25,15.25
1547,2006,19836.000471,19525.912588,,,X,200000.0,400000.0,PRT,15.69,15.69
1548,2007,22802.706854,19972.257387,,,X,200000.0,400000.0,PRT,14.87,14.87
1549,2008,24935.099143,20003.290252,,,X,200000.0,400000.0,PRT,14.77,14.77
1550,2009,23133.65981,19356.442695,,,X,200000.0,400000.0,PRT,15.62,15.62
1551,2010,22540.082108,19688.330331,3251.88,35.5,X,200000.0,400000.0,PRT,15.32,15.32
1552,2011,23247.660052,19390.571633,,,A,200000.0,400000.0,PRT,15.74,15.74
1553,2012,20596.745673,18682.772592,,,A,200000.0,400000.0,PRT,14.93,14.93
1554,2013,21674.408123,18595.938727,,,A,200000.0,400000.0,PRT,15.13,15.13
1555,2014,22109.766242,18827.598843,,,A,200000.0,400000.0,PRT,15.34,15.34
1556,2015,19193.191759,19193.191759,3311.83,36.15,A,200000.0,400000.0,PRT,15.69,15.69
1557,2016,19939.881462,19623.065527,,,A,207266.0,884763.0,PRT,15.56,15.56
1558,2017,21378.988083,20303.987928,,,A,169437.0,878213.0,PRT,16.08,16.08
1559,2018,23446.452101,20913.316504,,,A,384736.0,902496.0,PRT,15.14,15.14
1560,2019,23214.833733,21450.426944,,,A,338052.0,905662.0,PRT,15.43,15.43
1561,2020,22141.492959,19638.652457,3334.39,36.4,A,425912.0,1290093.0,PRT,15.94,15.94
1562,2021,24642.188015,20689.545993,,,A,979000.0,1317581.0,PRT,15.41,15.41
1563,2022,24661.312002,22079.389853,,,A,996000.0,1387259.0,PRT,16.39,16.39
1564,2023,27717.529638,22607.519919,,,A,794000.0,2499560.0,PRT,16.28,16.28
1565,2024,29549.526487,23055.529728,,,A,793000.0,2549116.0,PRT,,
1566,1970,631.713118,2208.078789,,,A,421000.0,5495000.0,ROU,9.19,9.19
1567,1971,739.608748,2460.473961,,,A,419000.0,5075000.0,ROU,9.2,9.2
1568,1972,842.662413,2687.059438,,,A,463000.0,5367000.0,ROU,9.29,9.29
1569,1973,969.826002,2931.889975,,,A,443000.0,4939000.0,ROU,8.78,8.78
1570,1974,1004.444732,3256.236873,,,A,272000.0,4502000.0,ROU,9.23,9.23
1571,1975,1070.126556,3552.752392,,,A,569000.0,4310000.0,ROU,9.76,9.76
1572,1976,1189.888808,3905.33998,,,A,380000.0,4210000.0,ROU,8.24,8.24
1573,1977,1274.212319,4194.699413,,,A,370000.0,4010000.0,ROU,9.33,9.33
1574,1978,1490.632348,4465.58951,,,A,380000.0,4110000.0,ROU,8.43,8.43
1575,1979,1597.504355,4715.794639,,,A,488000.0,2969000.0,ROU,9.29,9.29
1576,1980,1636.182162,4886.475551,,,A,429000.0,3001000.0,ROU,8.14,8.14
1577,1981,1974.542704,4866.044546,,,A,324000.0,2978000.0,ROU,9.17,9.17
1578,1982,2292.379263,5034.991568,,,A,406000.0,3485000.0,ROU,9.17,9.17
1579,1983,2107.336451,5319.284676,,,E,406000.0,3485000.0,ROU,9.61,9.61
1580,1984,1800.05904,5618.196372,,,E,406000.0,3485000.0,ROU,8.92,8.92
1581,1985,2231.127112,5594.8568,,,E,406000.0,3485000.0,ROU,8.15,8.15
1582,1986,2421.613097,5708.186954,,,A,400000.0,,ROU,9.26,9.26
1583,1986,2421.613097,5708.186954,,,E,,3485000.0,ROU,9.26,9.26
1584,1987,2699.576531,5737.906056,,,A,,3000000.0,ROU,8.63,8.63
1585,1987,2699.576531,5737.906056,,,E,400000.0,,ROU,8.63,8.63
1586,1988,2782.751386,5691.913227,,,A,,2750000.0,ROU,9.14,9.14
1587,1988,2782.751386,5691.913227,,,E,400000.0,,ROU,9.14,9.14
1588,1989,2471.403279,5345.567517,,,A,,1700000.0,ROU,9.91,9.91
1589,1989,2471.403279,5345.567517,,,E,400000.0,,ROU,9.91,9.91
1590,1990,1758.843896,5033.961111,6371.0,27.78,A,733000.0,1150000.0,ROU,10.08,10.08
1591,1991,1326.505924,4382.157415,,,A,286000.0,1714000.0,ROU,8.7,8.7
1592,1992,901.512177,4004.076439,,,E,286000.0,1714000.0,ROU,9.46,9.46
1593,1993,1217.567267,4077.775487,,,A,88000.0,1012000.0,ROU,8.87,8.87
1594,1994,1394.260513,4254.129371,,,A,188000.0,2097000.0,ROU,10.68,10.68
1595,1995,1651.985895,4577.616325,,,A,182000.0,1981000.0,ROU,9.28,9.28
1596,1996,1637.94875,4780.933447,,,A,296000.0,2513000.0,ROU,8.72,8.72
1597,1997,1587.362635,4575.570432,,,A,559000.0,3133000.0,ROU,8.74,8.74
1598,1998,1871.047688,4508.163979,,,X,370000.0,2650000.0,ROU,9.36,9.36
1599,1999,1621.984333,4515.241463,,,X,420000.0,2800000.0,ROU,10.12,10.12
1600,2000,1689.79843,4651.533066,6366.0,27.71,X,332000.0,2700200.0,ROU,10.5,10.5
1601,2001,1842.84974,4922.468141,,,X,198000.0,2420000.0,ROU,9.89,9.89
1602,2002,2116.006789,5239.022438,,,X,565000.0,2497000.0,ROU,10.29,10.29
1603,2003,2677.033144,5405.517694,,,X,369000.0,2534000.0,ROU,9.43,9.43
1604,2004,3502.915423,6022.265596,,,X,298000.0,2717000.0,ROU,9.59,9.59
1605,2005,4641.143452,6359.800797,,,X,313000.0,2646000.0,ROU,9.27,9.27
1606,2006,5800.783097,6928.440038,,,X,914000.0,3602000.0,ROU,9.59,9.59
1607,2007,8365.251242,7488.373595,,,X,733000.0,3036000.0,ROU,10.97,10.97
1608,2008,10344.059678,8245.39281,,,X,838500.0,3311200.0,ROU,10.55,10.55
1609,2009,8461.445039,7844.209628,,,X,694000.0,3275200.0,ROU,10.6,10.6
1610,2010,8323.19759,7591.084313,6515.0,28.32,A,411181.0,2152407.0,ROU,10.03,10.03
1611,2011,9497.280957,7991.233993,,,A,749775.0,3264402.0,ROU,9.73,9.73
1612,2012,8885.469909,8193.269921,,,A,735540.0,4302035.0,ROU,10.5,10.5
